inst_instid,indic_indicid,area_areaid,value,value_normalized,date_from,date_until,date_published,date_updated,is_forecast
OECD,PXNW,EST,1.58175597377012,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,PXNW,EST,1.58175597377012,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,PXNW,EST,1.58175597377012,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,PXNW,EST,1.58175597377012,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,BSIID,CAN,7995293425.50375,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,BSIID,CAN,7995293425.50375,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,BSIID,CAN,7995293425.50375,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,BSIID,CAN,7995293425.50375,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,CBR,CZE,-10379795457.0447,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,CBR,CZE,-10379795457.0447,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,CBR,CZE,-10379795457.0447,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,CBR,CZE,-10379795457.0447,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,EXCHUD,GBR,0.792800000000001,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,EXCHUD,GBR,0.792800000000001,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,EXCHUD,GBR,0.792800000000001,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,EXCHUD,GBR,0.792800000000001,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,CPI_YTYPCT,USA,2.44947029086624,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,CPI_YTYPCT,USA,2.22493582724786,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,CPI_YTYPCT,USA,2.12496022029746,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,CPI_YTYPCT,USA,2.0624793343873,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,XGSVD,USA,2586773500530.02,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,XGSVD,USA,2603587528283.46,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,XGSVD,USA,2621812640981.44,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,XGSVD,USA,2640689691996.51,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,IHV,PRT,6377040392.76197,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,IHV,PRT,6405737074.52941,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,IHV,PRT,6437765759.90205,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,IHV,PRT,6473173471.58151,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,FBGSQ,DNK,10.7174969235901,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,FBGSQ,DNK,10.840262345151,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,FBGSQ,DNK,10.9579410595933,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,FBGSQ,DNK,11.0721592429219,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,IRCB,EA17,3.25,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,IRCB,EA17,3.0,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,IRCB,EA17,2.75,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,IRCB,EA17,2.5,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,CQ_FBGSV,TUR,0.0013891202877867,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,CQ_FBGSV,TUR,0.0015402898215601,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,CQ_FBGSV,TUR,0.0014900731812479,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,CQ_FBGSV,TUR,0.0014514031569072,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,ULC,IRL,1.09686714520396,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,ULC,IRL,1.10365308311283,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,ULC,IRL,1.10849367868728,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,ULC,IRL,1.11334415974475,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,IRL,HRV,2.75,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,IRL,HRV,2.54,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,IRL,HRV,2.33,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,IRL,HRV,2.12,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,BSII,BEL,13890000000.0,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,BSII,BEL,13990000000.0,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,BSII,BEL,14090000000.0,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,BSII,BEL,14190000000.0,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,GGINTP,CAN,111844704407.58,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,GGINTP,CAN,112392333839.761,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,GGINTP,CAN,112785753439.76,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,GGINTP,CAN,113009227488.539,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,PXNW,NLD,1.62449403085339,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,PXNW,NLD,1.62449403085339,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,PXNW,NLD,1.62449403085339,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,PXNW,NLD,1.62449403085339,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,EXCHER,DEU,1.03560872715167,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,EXCHER,DEU,1.03343752181512,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,EXCHER,DEU,1.03094356764687,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,EXCHER,DEU,1.02822824706313,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,XGSV_ANNPCT,USA,2.62546002850664,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,XGSV_ANNPCT,USA,2.62546002850491,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,XGSV_ANNPCT,USA,2.8295374401002,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,XGSV_ANNPCT,USA,2.91125356793917,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,ITV_ANNPCT,ISL,3.84827215223597,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,ITV_ANNPCT,ISL,3.72701210117886,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,ITV_ANNPCT,ISL,3.91997662882131,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,ITV_ANNPCT,ISL,4.1141538071615,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,PMSHX,HUN,1.50083700166377,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,PMSHX,HUN,1.50794918112761,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,PMSHX,HUN,1.51500430102852,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,PMSHX,HUN,1.52214762945035,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,NTRD,DNK,-5450264519.50466,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,NTRD,DNK,-5697343177.72221,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,NTRD,DNK,-5929887797.22107,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,NTRD,DNK,-6046160106.97051,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,UN,TUR,3512403.3226039,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,UN,TUR,3590815.1910478,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,UN,TUR,3637423.9416438,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,UN,TUR,3684315.8637119,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,CBRD,EST,12222979.4783566,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,CBRD,EST,12222979.4783566,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,CBRD,EST,12222979.4783566,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,CBRD,EST,12222979.4783566,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,PXGSX,GBR,1.3551123351333,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,PXGSX,GBR,1.35876844597095,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,PXGSX,GBR,1.36243442104354,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,PXGSX,GBR,1.36611028696491,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,ET_NA,IRL,2754595.41356136,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,ET_NA,IRL,2766482.23911154,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,ET_NA,IRL,2778318.40226153,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,ET_NA,IRL,2790384.16123186,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,MGSVD,MEX,610894225898.958,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,MGSVD,MEX,619446745061.536,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,MGSVD,MEX,628118999492.403,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,MGSVD,MEX,636912665485.295,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,CG,DEU,936552241090.54,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,CG,DEU,942010823697.101,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,CG,DEU,946803827502.542,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,CG,DEU,951153062653.179,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,GDPVD,CAN,1861205217912.42,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,GDPVD,CAN,1870476994872.88,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,GDPVD,CAN,1881091486232.61,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,GDPVD,CAN,1892354458916.09,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,EXCHUD,FRA,0.92439,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,EXCHUD,FRA,0.92439,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,EXCHUD,FRA,0.92439,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,EXCHUD,FRA,0.92439,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,TGSVD,ZAF,111203397576.39,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,TGSVD,ZAF,112148272099.002,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,TGSVD,ZAF,113109440857.298,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,TGSVD,ZAF,114087182909.076,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,GDPV_USD,AUT,423829057658.722,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,GDPV_USD,AUT,425501465463.081,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,GDPV_USD,AUT,427445739450.04,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,GDPV_USD,AUT,429645824128.351,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,EXCHER,PRT,1.04242812357206,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,EXCHER,PRT,1.04217112628274,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,EXCHER,PRT,1.04158974328347,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,EXCHER,PRT,1.04107457268006,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,TDDV_ANNPCT,ITA,1.05823369370891,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,TDDV_ANNPCT,ITA,1.20590493954381,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,TDDV_ANNPCT,ITA,1.43640598774909,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,TDDV_ANNPCT,ITA,1.44046267124796,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,TDDV_ANNPCT,SVK,2.61618563786582,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,TDDV_ANNPCT,SVK,2.66524007586271,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,TDDV_ANNPCT,SVK,2.71316762622769,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,TDDV_ANNPCT,SVK,2.7613935602812,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,PCG,ITA,1.19519316367597,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,PCG,ITA,1.20355951582172,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,PCG,ITA,1.21198443243246,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,PCG,ITA,1.22046832345949,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,XGSV,EST,20515435778.4115,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,XGSV,EST,20659043828.8604,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,XGSV,EST,20803657135.6624,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,XGSV,EST,21011693707.0191,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,ITISK,EA17,3460000103051.47,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,ITISK,EA17,3492319192911.43,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,ITISK,EA17,3526822665161.92,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,ITISK,EA17,3562486016552.9,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,PXCX,COL,1.53067366602526,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,PXCX,COL,1.5409659181308,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,PXCX,COL,1.55194242887862,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,PXCX,COL,1.56349416107359,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,FBGSD,COL,-23642619210.7356,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,FBGSD,COL,-25249855716.6717,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,FBGSD,COL,-26584278685.1508,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,FBGSD,COL,-27942838511.3879,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,GDPV_USD,PRT,242149143542.437,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,GDPV_USD,PRT,243463277450.908,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,GDPV_USD,PRT,244826579529.277,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,GDPV_USD,PRT,246237429867.956,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,HRS,PRT,1850.79804712846,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,HRS,PRT,1862.82823443479,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,HRS,PRT,1874.56405231174,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,HRS,PRT,1885.81143662561,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,PCORE_YTYPCT,TUR,32.1784567999995,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,PCORE_YTYPCT,TUR,29.7307076000004,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,PCORE_YTYPCT,TUR,27.6791522240003,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,PCORE_YTYPCT,TUR,26.12500524,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,IRS,EST,3.17361471861472,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,IRS,EST,2.92361471861472,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,IRS,EST,2.67361471861472,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,IRS,EST,2.42361471861472,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,TEVD,ESP,1853471516211.89,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,TEVD,ESP,1863345318513.07,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,TEVD,ESP,1873479815463.32,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,TEVD,ESP,1883644915625.43,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,IT,FIN,67945260221.786,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,IT,FIN,68865033426.359,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,IT,FIN,69833234873.1005,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,IT,FIN,70815391054.839,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,ET,AUT,4481130.78444754,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,ET,AUT,4486508.14138888,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,ET,AUT,4493237.90360096,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,ET,AUT,4501325.73182744,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,NTRD,HUN,-3490829036.27806,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,NTRD,HUN,-3490829036.27806,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,NTRD,HUN,-3490829036.27806,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,NTRD,HUN,-3490829036.27806,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,PDTY,FIN,0.997677406095794,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,PDTY,FIN,1.00080862766275,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,PDTY,FIN,1.00419842337276,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,PDTY,FIN,1.00718543906056,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,EXCHUD,AUS,1.5216,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,EXCHUD,AUS,1.5216,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,EXCHUD,AUS,1.5216,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,EXCHUD,AUS,1.5216,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,IRL,GBR,3.68,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,IRL,GBR,3.63,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,IRL,GBR,3.58,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,IRL,GBR,3.53,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,PXGSX,HUN,1.40709102226626,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,PXGSX,HUN,1.41713085636284,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,PXGSX,HUN,1.42689738803498,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,PXGSX,HUN,1.43658991991031,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,MGSV_ANNPCT,LTU,2.49999999999952,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,MGSV_ANNPCT,LTU,3.78355266280088,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,MGSV_ANNPCT,LTU,3.90999999999987,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,MGSV_ANNPCT,LTU,3.99999999999921,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,MGSD,ISL,14530295294.3129,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,MGSD,ISL,14778356495.5773,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,MGSD,ISL,15030652597.6698,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,MGSD,ISL,15287255898.8173,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,PMSH,SWE,1.52036422822653,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,PMSH,SWE,1.52683443951125,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,PMSH,SWE,1.53328896699862,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,PMSH,SWE,1.53981483574269,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,CBGDPR,IRL,10.9974105220407,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,CBGDPR,IRL,11.3130460182681,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,CBGDPR,IRL,11.6696418481588,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,CBGDPR,IRL,12.0224729469849,0,2025-10-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,CPI_YTYPCT,CHE,1.52866178048015,0,2025-01-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,CPI_YTYPCT,CHE,1.44776244838392,0,2025-04-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
OECD,CPI_YTYPCT,CHE,1.36692757790771,0,2025-07-01,2025-03-01,2024-05-02,2024-11-29 19:45:50.982142,Y
